index	username	time	comment	star
8	Queenie Yang	20190808	"原本想要先打電話預定怕現場排隊排太久,提醒想先打電話的朋友,能打通他們電話要有心理準備,因為幾乎是完全打不通,一直都在忙線中,我打了快一百通還是打不進去,不過現場確實有電話預訂拿取區,他們也不是故意不接電話,現場真的有員工一直在接電話預訂的電話呦!!!!!!
點餐的服務人員態度非常好,有客人點太多,他們還怕客人一個人沒辦法拿上車,主動幫客人搬一箱飲料上車！
香吉士本香綠茶我沒又型調整甜度,甜度鋼帶點微酸口感極佳,還能吃到百香果以及香吉士的果肉呦！
紅鑽葡萄柚綠茶他們基本甜度就是半糖,如果喜歡喝甜的人就要喝全糖,但個人覺得點半糖茶比較不甜,反而能真正嚐到果肉的甜,所以真正想吃吃果肉就建議點半糖優～
另外牆壁上面也有貼心列上飲料的熱量表～
真材實料的一間飲料店！值得推薦！！！"	4
9	顏莉綺	20190808	None	5
0	黃子琳	20190808	推葡萄柚綠超好喝。排隊需要等很久，建議可以先打電話預訂	5
1	王小予	20190808	None	5
2	陳格章	20190808	None	4
3	山本健三	20190808	None	5
4	Po-Kai Huang	20190808	"慕名而來 
他會推薦半糖少冰
但個人推薦八分糖或全糖去冰"	4
5	Anna Yu	20190808	None	5
6	哈囉你好嗎	20190808	路過跟著排隊，展現台灣人的特色！	4
7	風塵客	20190808	"其他的沒喝過
但是凍頂檸檬超好喝"	4
8	Alvin Chu	20190808	None	3
9	best1433	20190808	"平日也人好多唷
葡萄柚綠茶很好喝！"	5
0	ken lee	20190808	葡萄柚綠的確如外界所說有很多果肉，算是好喝，但是人真的太多了	3
1	Li Steady	20190808	None	2
2	Ane J	20190808	柚子綠很讚	5
3	恭玲王	20190808	None	5
4	柯小波	20190808	"(由 Google 提供翻譯) 很好喝!!!

(原始評論)
很好喝!!!"	5
5	林聖桓	20190808	檸檬茶好喝，只是要等很久，建議到旁邊的黃鶴洞裡面坐著等但通常會順便吃飯。	5
6	Rony Wang	20190808	飲品好喝，雖然排隊人潮多，但處理速度快	5
7	CHIAJOU YEH	20190808	"旁邊會擺茶桶讓排隊的客人試喝兼解渴
每次喝到的品項都不同
有一次喝到洛神花的還不賴
但還是想喝葡萄柚的所以沒買
主打產品為柳橙綠和葡萄柚
都蠻好喝的
但排隊時間真的很長......
且排隊動線沒有人引導
其實麻古茶坊的柳橙綠也很不錯
不想排隊的人可以試試看
省去排隊的時間又能喝到好喝的水果茶"	4
8	楊騏鍠	20190808	"這裡的口味是一般所不同的！
水果都是現做的，茶很香！真的很推"	4
9	賴珮緹	20190808	None	5
0	文立	20190808	None	5
1	Yu Yun	20190808	None	4
2	oh小舜	20190808	None	5
3	彭巧萱	20190808	葡萄柚綠神好喝🤤	5
4	Tseng Hayes	20190808	被發票阿姨轟炸	5
5	熊麻吉	20190808	嘉義必買好物.(需要排隊30分)	5
6	Edison Ho	20190808	葡萄柚綠茶是鮮榨的，雖然人多但速度蠻快的	4
7	洪瑞瑞	20190808	"(由 Google 提供翻譯) 果肉超多

(原始評論)
果肉超多"	5
8	chen chun heng	20190808	凍頂檸檬好喝，要前1.5小時前預定	5
9	Rachel Lin	20190808	None	5
0	Mopaditis Aeolus	20190808	洛神花不錯，紅鑽葡萄柚也OK，出餐速度算快。	4
1	TY C	20190808	"招牌葡萄柚綠好喝！
要排隊很久"	5
2	林風信	20190808	None	5
3	王鑫	20190808	"人氣飲品葡萄柚綠茶果然好喝，能喝到紅葡萄柚的果肉和香氣，糖度選擇半糖，不會太甜也不會過酸。香吉士百香綠茶，也能喝到葡萄柚果肉，和百香果粒，一樣大推。
來嘉義一定不要錯過."	4
4	Caviar Liu	20190808	大排長龍不過動作很快，酸甜滋味，葡萄柚綠茶裡頭有梅子，檸檬凍飲跟清玉滋味有點像	4
5	黃郁婷	20190808	好喝 CP值超高 值得排隊	5
6	Yangyang	20190808	None	4
7	Chris Lin	20190808	就是好喝，沒其他形容詞可以形容	5
8	PinYu Liu	20190808	兩天內光顧三次，葡萄柚綠茶真的好喝！料超多！	5
9	minchieh Hsieh	20190808	整顆葡萄柚很不錯，但人真的太多了！	3
0	許文安	20190808	好喝！來嘉義一定要喝	5
1	ellenway Chan	20190808	葡萄柚綠不錯，半糖喝久還是有點膩。	4
2	I.C	20190808	葡萄柚綠～真材實料！	5
3	Lee Jiron	20190808	None	4
4	Tyng I	20190808	None	5
5	Mengchi Lin	20190808	用料實在	5
6	CKY ky	20190808	None	4
7	啊那個誰	20190808	"(由 Google 提供翻譯) 葡萄柚蜜真的好好喝!

(原始評論)
葡萄柚蜜真的好好喝!"	5
8	yu chen	20190808	None	5
9	黃建榮	20190808	好喝，經過必買	5
0	Hsin H	20190808	None	5
1	周昭宇	20190808	None	5
2	sashimi cheng	20190808	檸檬茶香味十足，令人驚豔，需要有排隊的耐心	5
3	盧芷芸	20190808	從小喝到大	5
4	Kent Lin	20190808	None	3
5	Chieng-Feng Jiang	20190808	None	5
6	KMU LIFE	20190808	提供試喝，葡萄柚綠茶絕對是必喝，也是少數在擁有名氣以後，品質仍不墜的優質店家。最初只是一家小店（現在也是啦哈哈），靠著在地水果還紮實的真材實料慢慢闖出名氣。現在假日來往往都有排隊人潮，但大家不用卻步，他雖然排的長但其實不用等太久，服務人員訓練很好	5
7	Chieh-Yin Hsu	20190808	葡萄柚綠超級好喝！同行友人很推凍頂檸檬，試喝的洛神檸檬也不錯，飲料都有相當水準之上，去嘉義遊玩的旅客應該要試試的好店！	5
8	崇豪李	20190808	葡萄柚綠真的好好喝喔！冷泡金萱也好喝！	5
9	Caro WU	20190808	超好喝的葡萄柚綠茶就不用多推薦了，我要讚許的是他們的無論接電話預約或現場服務人員，服務都很好	5
0	機哩瓜啦	20190808	嘉義必來	5
1	阿賴	20190808	None	4
2	妮妮	20190808	"(由 Google 提供翻譯) 好喝！

(原始評論)
好喝！"	5
3	王欣怡	20190808	葡萄柚綠茶好好喝💕超難忘	5
4	黃彎彎	20190808	滿滿人龍	4
5	Jerry Wei	20190808	None	4
6	樓文璇	20190808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	5
7	S.Y Wang	20190808	葡萄柚綠果肉給的蠻多，但是點了半糖感覺還是有點太甜	3
8	關茜茜	20190808	喝了一致都說 葡萄柚綠 超好喝！凍頂檸檬半糖算很甜！檸檬香氣很濃 喝起來與別家🍋就是不太同 茶味也夠	5
9	翁志中	20190808	None	4
0	史翱倫	20190808	"葡萄柚綠茶好喝
把特
實在排隊人潮還要出動交通警察出來指揮，真的是有誇張到的景象"	5
1	瑞瑞	20190808	"(由 Google 提供翻譯) 等待是值得的!

(原始評論)
等待是值得的!"	4
2	Roi Li	20190808	葡萄柚綠不加梅子超級好喝，雖然附近不好停車，人又多，但是店員動作很快態度又都很親切。	5
3	張雅羚	20190808	None	5
4	Yu-jie Chiang	20190808	葡萄柚綠茶好喝	5
5	彭玉澤	20190808	"(由 Google 提供翻譯) 人超多但不會等很久
葡萄柚很實在雖然只有中盃

(原始評論)
人超多但不會等很久
葡萄柚很實在雖然只有中杯"	4
6	chole chen	20190808	葡萄柚綠茶好喝，但人潮也太多	4
7	趙芷郁	20190808	葡萄柚綠超好喝 一天可以喝兩杯 微酸不澀 只是假日要排隊約10分鐘左右	4
8	Zack Hsiao	20190808	None	5
9	鍾永信	20190808	獨特的手搖飲料店	5
0	kimi kuo	20190808	招牌的葡萄柚綠茶，一杯飲料裡約5成滿是葡萄柚果肉，很有誠意。	5
1	李佩蓁	20190808	None	5
2	林家璋	20190808	None	5
3	Lin Biglins	20190808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	5
4	Pat Chang	20190808	None	5
5	kelly yao	20190808	好多人排隊的葡萄柚綠茶，好喝	4
6	李大偉	20190808	None	4
7	Chen Chen	20190808	"(由 Google 提供翻譯) 葡萄柚綠茶+梅子很好喝，另外加了珍珠，也有口感，只可惜僅賣中盃而已。不過不影響，一樣很好喝😊

(原始評論)
葡萄柚綠茶+梅子很好喝，另外加了珍珠，也有口感，只可惜僅賣中杯而已。不過不影響，一樣很好喝😊"	5
8	鍾麗枝	20190808	滿滿的葡萄柚果粒，黃金比例，好喝，要排隊等候才喝的到	4
9	胡林龍	20190808	None	5
0	簫霧霓	20190808	"(由 Google 提供翻譯) 招牌好喝

(原始評論)
招牌好喝"	5
1	彭桂綺	20190808	好喝👍👍	4
2	月半小	20190808	None	4
3	Claire Chien	20190808	可以接受電話先訂再取貨，應該是因為門口周遭很難停車所衍生出來的方式，門口無時無刻都擠滿了人潮，店家還怕大家等的不耐煩而提供免費試喝，真是貼心極了，葡萄柚綠茶半糖少冰加梅子是招牌，必點，果肉很多，像在吃新鮮葡萄柚一樣，但沒有給到5顆星是因為喝時沒有驚艷的感覺，就這樣啊！大家也傳的太誇張了吧！	3
4	pinchu shih	20190808	"點葡萄柚綠茶微糖微冰，裡面有加一顆梅子！很清甜不膩口（平常習慣喝微糖無糖）
每一口都喝得到果肉哦！喜歡！"	5
5	astoria C	20190808	None	4
6	鍾沅樺	20190808	"(由 Google 提供翻譯) 最好喝的葡萄柚汁

(原始評論)
最好喝的葡萄柚汁"	5
7	Sunlight	20190808	None	3
8	蔡宜蓁	20190808	葡萄柚綠料好實在,洛神花茶也好好喝,常常會排隊,但點餐取貨的速度挺快的~	4
9	Chao Yu Huang	20190808	None	4
0	Tsai hung-bin	20190808	"(由 Google 提供翻譯) 葡萄柚綠茶招牌好喝, 可惜只有中盃

(原始評論)
葡萄柚綠茶招牌好喝, 可惜只有中杯"	4
1	黃小婷	20190808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	4
2	Margherita Pizza	20190808	"(由 Google 提供翻譯) 木薯奶茶和益力多綠茶都喝了。但這裡的葡萄柚茶有所不同。還含有乾李子，同時具有輕微的鹹味，新鮮的粉紅葡萄柚汁+果肉精緻匹配。我總是理解矩陣的含義。為什麼不在全國范圍內發展？

(原始評論)
タピオカミルクティーも、ヤクルト緑茶も、なんでも一通り飲んだ。けどここのグレープフルーツティーは別格。干し梅も入っていて、微かな塩味もありつつ、新鮮なピンクグレープフルーツのジュース＋果肉が絶妙にマッチする。常に行列している意味がよく分かる。何で全国展開しないんだろう…"	5
3	mei chi liao	20190808	None	5
4	Alex Wang	20190808	"(由 Google 提供翻譯) 我點了葡萄柚的綠茶飲料。這種飲料非常清爽爽口。強烈建議在2小時內飲用，這樣味道的平衡就不會消失。等待很久並與人排隊通常會導致服務態度惡劣。我建議提前打電話訂購，或者在人群尚未開始的時候10:30左右到那裡。

(原始評論)
I have ordered the Grapefruits with green tea drink. The drink is very refreshing and fresh. Strongly suggest to drink it within 2 hours, so that the balance of the taste won't go off. The wait it long and with people in line usually leads to bad attitude with the service. I would suggest to call in and order ahead, or go there around 10:30 when the crowd hasn't started."	4
5	吳家雯	20190808	None	4
6	王藝翰	20190808	旁邊的雞肉飯不要去	5
7	陳旻	20190808	凍頂檸檬味道很順口，不過還是有一點點太甜了	4
8	吳崇廷	20190808	新鮮用料實在，果肉飽滿，甜而不膩	5
9	陳小偉	20190808	唯一「大推」他們的「葡萄柚綠茶」，真的好喝，個人覺得稍微放一下再喝，比較不會苦澀，有機會的話，請務必喝看看！至於其他的品項，個人覺得，都不怎麼樣，但每個人的喜好不同，因人而異吧！	4
0	Stan Kuo	20190808	None	5
1	李晃瑋	20190808	剛到的時候發現人太多本來不想等，但試喝了凍頂檸檬之後，實在是太好喝了，就忍不住排隊買了一杯葡萄柚綠茶，天啊也是很好喝，超讚的啦！	5
2	Quennie Lin	20190808	None	4
3	聯	20190808	葡萄柚綠會加一顆梅子，不錯喝但偏貴	4
4	tingyi wu	20190808	葡萄柚綠茶不適合單獨喝太多～會太澀～要配油膩的東西吃～反而凍頂檸檬比較不會澀	3
5	sam cheng	20190808	None	5
6	Topcloud1015	20190808	超多的排隊人潮	4
7	賴立夫	20190808	None	5
8	kayako	20190808	每次來嘉義必喝 葡萄柚綠茶 凍頂檸檬好喝好喝	5
9	Andrew Huang	20190808	None	4
0	Eva Wang	20190808	葡萄柚綠茶好喝👍👍👍	5
1	梅毅翔	20190808	"(由 Google 提供翻譯) 超好喝，但是也超多人

(原始評論)
超好喝，但是也超多人"	5
2	Yuri Tseng	20190808	"(由 Google 提供翻譯) 超好喝！ ！

(原始評論)
超好喝！！"	5
3	Kenny Hsiao	20190808	None	4
4	Emma Huang	20190808	店內人員即使忙碌態度也很好：）	4
5	Lin Roger	20190808	推葡萄柚綠茶	4
6	葉永祥	20190808	水果系列好喝！洛神也很好喝，清涼解渴好選擇！	5
7	許軒愷	20190808	None	5
8	Iok-ho Iu	20190808	None	5
9	黃盈嘉	20190808	None	3
0	一之瀨水希	20190808	"(由 Google 提供翻譯) 好喝!!!

(原始評論)
好喝!!!"	5
1	Yi Hally	20190808	"微糖去冰對於平常喝無糖的人來說比較剛好
葡萄柚果肉很多 很順口好喝"	5
2	張桂銘	20190808	來嘉義必喝的飲料店，推葡柚綠茶	5
3	陳建志	20190808	一直客滿	4
4	Wei Li	20190808	紅鑽葡萄柚綠茶加梅子喝起來很順口，排隊人潮很多，建議打電話先訂	5
5	Amanda	20190808	不錯喝，真材實料，半糖少冰的甜度剛剛好	4
6	Kuan Te Wu	20190808	None	4
7	洪祥軒	20180808	None	3
8	UANG H	20180808	每到嘉義一定要來一杯	4
9	紫茵	20180808	None	4
0	鄭玉雲	20180808	"大排長龍的購買人潮
，必需有時間去耗在~排等上"	3
1	MANDY TSAI	20180808	檸檬紅茶好喝，酸甜適中。	5
2	鄭宇凱	20180808	這間飲料非常好喝,人也非常多,每次都要等30分鐘	5
3	ShuMing Chen	20180808	很火紅的飲料店 假日排隊大概要等20幾分鐘可以拿到飲料	4
4	Iris Yang	20180808	"(由 Google 提供翻譯) 好喝！

(原始評論)
好喝！"	5
5	roger Su	20180808	平常都點凍頂檸檬，試喝的聽說是半糖，今天換口味點冬瓜檸檬，店員說甜度固定半糖，只有冬瓜的甜度，喝起來覺得根本上看七分糖以上了，結論：冬瓜檸檬非螞蟻不要點。	5
6	Vivienne	20180808	"(由 Google 提供翻譯) 最推薦：葡萄果綠茶與棕櫚。
絕對與Palm加入！
它變得清新，並將茶升級到另一個層次！

(原始評論)
Most recommendation: Grape Fruit Green tea with Palm.
Definitely with Palm add in!
It freshens up, and upgrade the tea to another level!"	5
7	Yun Wu	20180808	"個人喜歡凍頂檸檬，酸甜度剛好，葡萄柚綠則比較無感。

連假人潮眾多，因此排隊排得蠻久的，大概半小時有。"	5
8	N	20180808	None	3
9	蔡崑田	20180808	葡萄柚綠茶很好喝，若不想排隊多等可先打電話預訂。現場有提供1種當天固定的試喝飲料。	5
0	lin vivian	20180808	招牌飲品，葡萄柚綠茶，好喝~	5
1	Wan Yu Chang	20180808	嘉義市觀光客必排隊美食之一，每次去都有人在排隊，大量點餐的建議還是撥電話預訂，每天會更換試喝的產品，葡萄柚、百香果都能感覺到新鮮果汁，特別飽滿的果粒是在其他飲料點少見的，洛神、檸檬酸酸甜甜超級消暑，不過不能調甜度，金萱茶也很有特色，是高山茶葉冷泡茶，喝的時候要喬個角度才不會喝到茶葉，如果來這裡就不用點珍珠奶茶了，和其他地方的珍珠奶茶沒什麼兩樣，沒比較特別，真的不用特地排隊．	4
2	張瑞哲	20180808	人氣飲料店，可電話預定，以免久侯	4
3	劉可茵	20180808	觀光客必喝	4
4	黃文杰	20180808	真的好喝，但還好買的時候沒排太久	4
5	生生生	20180808	None	4
6	牟國福	20180808	None	2
7	Shen Shen	20180808	None	5
8	Weigin Chang	20190808	"(由 Google 提供翻譯) 週六早上11點排隊了半小時，，店員推薦半糖少冰，排隊的人潮，整間店員都在挖葡萄柚，拿到的時候非常期待的喝下了第一口，是很爽口的葡萄柚香然後每口都喝的到果粒，葡萄柚的稍微苦甜被調配的很好，搭上一顆酸梅，夏天爽口的來個一杯，過癮!只是要排好久然後一杯也不便宜要55元，而且只有中盃，這股熱潮不知道會不會也曇花一現。

(原始評論)
週六早上11點排隊了半小時，，店員推薦半糖少冰，排隊的人潮，整間店員都在挖葡萄柚，拿到的時候非常期待的喝下了第一口，是很爽口的葡萄柚香然後每口都喝的到果粒，葡萄柚的稍微苦甜被調配的很好，搭上一顆酸梅，夏天爽口的來個一杯，過癮!只是要排好久然後一杯也不便宜要55元，而且只有中杯，這股熱潮不知道會不會也曇花一現。"	5
9	劉旭中	20180808	None	5
0	曾淑秋	20180808	None	5
1	Kater Wu	20180808	None	4
2	胡喵青	20180808	None	5
3	unliga	20180808	"葡萄柚綠茶真是該店招牌耶XD
超級順口好喝, 回購200％"	5
4	Victory	20180808	排隊飲品店，可以打電話先預定，葡萄柚綠真的有吃到很多葡萄柚的果肉！	5
5	劉君玉	20180808	None	5
